Gene_Id,Chr,Start,End,ExonLength,P-Value,t,Corrected P-Value,log2TPMRatio
ENSG00000196465.6,chr12,56546039,56553430,3264,0.6296571659649659,159.0,0.0003038006923671879,0.2513842171532236
ENSG00000139579.8,chr12,56615798,56623637,2218,0.0125126497879053,71.5,0.0006764920713374588,-1.896918501504424
ENSG00000062485.14,chr12,56665482,56694175,6052,0.0017222858797683106,53.0,7.401407958423359e-05,-1.5777573984147275
ENSG00000144785.4,chr12,56679699,56709842,1053,0.0017222858797683106,53.0,0.0003358195108263401,-0.6567694073618755
ENSG00000257727.1,chr12,56703625,56710119,2956,0.004737371750160917,62.0,0.0006398703779599825,-1.521252812274307
ENSG00000170581.9,chr12,56735380,56753938,6109,0.0007369076075515528,46.0,0.004523752763671027,-0.9891068165991068
ENSG00000076108.7,chr12,56989379,57030599,10918,1.1945585944648459e-06,3.0,0.0005182526877849695,-2.389860854818756
ENSG00000110955.4,chr12,57031958,57039797,2268,7.054087623401141e-07,0.0,0.004523752763671027,-1.9362883129923585
ENSG00000110958.11,chr12,57057126,57082158,3315,0.0001317137139250871,33.0,0.015530753765628158,-1.6756473296605998
ENSG00000196531.6,chr12,57106211,57125411,9914,0.0017222858797683106,53.0,0.0018585858808977613,-0.5376013694805376
ENSG00000179912.15,chr12,57643391,57824787,5707,0.5352686001887101,126.0,0.0005756303582187218,-0.06237964756431094
ENSG00000175197.6,chr12,57910370,57914299,1178,0.44859604742894854,122.0,0.02287985114942558,-0.02079935059657778
ENSG00000208028.1,chr12,57912945,57913041,97,0.025554044459301775,81.0,0.004156963681709257,-3.199614412918865
ENSG00000175203.11,chr12,57923884,57941113,3658,8.616845677655788e-05,30.0,0.004156963681709257,-2.3302457271206176
ENSG00000135506.11,chr12,58087737,58115339,5169,1.039583522056031e-05,16.0,0.009855007869505154,-2.6472295339542873
ENSG00000257342.1,chr12,58087914,58115292,699,1.4255728073139468e-05,18.0,0.002074341256936683,-1.800988148321261
ENSG00000135452.5,chr12,58131795,58143993,5327,0.09827195171994678,96.0,2.4850032823867354e-05,-0.6977545264128785
ENSG00000175215.5,chr12,58213709,58240521,5442,0.10548040121145998,97.0,2.1962357372454963e-05,-0.6932536034506255
ENSG00000135655.9,chr12,62654118,62811210,6713,0.5128366746384507,164.0,0.0005182526877849695,0.34685972964954753
ENSG00000183735.5,chr12,64845659,64895887,4762,0.07898257926378298,196.0,0.004156963681709257,0.5994941040405921
ENSG00000153179.7,chr12,65004292,65091346,3705,0.4909046772325092,165.0,2.2928628664720926e-05,0.003070775504542167
ENSG00000135677.6,chr12,65107224,65153226,6284,3.0773254749889e-05,23.0,0.025829686081049262,-1.7124848268323987
ENSG00000228144.2,chr12,66517696,66563764,984,0.19058373802844075,106.0,0.00019385711285542268,-0.42763989041036454
ENSG00000090376.4,chr12,66582658,66648401,8663,0.08503753250299094,94.0,0.04244368501493052,-1.0761582456976093
ENSG00000256072.1,chr12,66645524,66651213,523,0.25262303636583683,111.0,0.0003735845523237869,-0.6103582484324857
ENSG00000111554.10,chr12,68666222,68726160,6549,1.2162034404246272e-05,17.0,8.520544096851463e-05,-3.409795541702456
ENSG00000251301.2,chr12,68726667,68845442,1686,8.257034223764293e-07,1.0,0.00010253073260665735,-3.4512676129257183
ENSG00000135679.17,chr12,69201955,69239213,7837,0.0005036704754827805,43.0,0.00017559302433546752,-1.5068423876248362
ENSG00000257764.2,chr12,69747272,69748004,599,7.054087623401141e-07,289.0,9.278518298964171e-05,4.566611164051168
ENSG00000166226.8,chr12,69979113,69995349,4322,0.004737371750160917,62.0,2.2062025566606188e-05,-1.9476060939064377
ENSG00000257815.1,chr12,70297812,70637139,1490,0.16795796832179788,104.0,0.0013352266187559923,-0.2567743750529842
ENSG00000111596.7,chr12,70636773,70748772,12713,0.00243720373303326,56.0,8.520544096851463e-05,-1.1754602510750796
ENSG00000133858.11,chr12,72003251,72061504,9670,0.38918941278422226,170.0,3.281965691616008e-05,0.43603600055817504
ENSG00000173451.2,chr12,72056788,72074418,6527,1.4255728073139468e-05,18.0,0.01425555634319789,-2.3665445902929325
ENSG00000121749.11,chr12,72233486,72320628,7828,0.12115137160356154,99.0,0.0014901322294417212,-0.4655771601394549
ENSG00000257802.1,chr12,72243007,72244207,1201,0.95852864096025,146.5,0.0045815877480381295,-0.143701926120381
ENSG00000253719.2,chr12,74931550,74935222,3673,0.007130020183776772,66.0,0.00613039734796659,-1.0137369239200322
ENSG00000139289.9,chr12,76419226,76427711,8069,5.444350604108082e-06,277.0,2.1962357372454963e-05,4.3571017567244805
ENSG00000187109.9,chr12,76438669,76478812,8974,1.218068041403143e-05,17.0,2.1962357372454963e-05,-1.6281368461015888
ENSG00000091039.12,chr12,76745576,76953588,8442,0.14800104348373633,102.0,0.009855007869505154,-0.7817382254766947
ENSG00000269531.1,chr12,80198741,80202320,30,0.0007460318780275691,47.0,0.005588822598883487,-3.1563833156639363
ENSG00000139318.7,chr12,89741008,89747047,4632,0.6053984249544725,129.0,0.00010253073260665735,0.07250760118760197
ENSG00000258302.1,chr12,89954905,89987797,854,0.01192426068105209,218.0,0.00010253073260665735,2.2273079719052795
ENSG00000271614.1,chr12,90102735,90106366,3632,0.004252291661538168,228.0,0.014207974068960672,1.0708301451393423
ENSG00000198015.8,chr12,93861263,93897544,1250,0.26832040489437126,112.0,6.372303094166053e-05,-0.9947318317101528
ENSG00000136040.4,chr12,94542498,94701450,9505,0.03272027315980588,82.0,9.278518298964171e-05,-1.2181572083391852
ENSG00000184752.8,chr12,95290830,95397545,1647,0.0457464980096626,203.0,2.999261205766053e-05,0.41865238484139616
ENSG00000111142.9,chr12,95867295,95909614,4407,0.4694868880489569,123.0,0.002097479928587814,-0.09262779485207301
ENSG00000111144.5,chr12,96394605,96437297,7350,0.00011447044428680526,32.0,0.021829773204183365,-1.631001913782319
ENSG00000075415.8,chr12,98987368,98995945,4685,0.0030550511519627723,58.0,0.008982869315972478,-0.8077051405940606
ENSG00000111647.8,chr12,100422232,100536625,6385,0.129641931500049,100.0,5.6945326899739006e-05,-0.6171139209780114
ENSG00000136051.9,chr12,105501101,105562911,7695,2.6443751951656924e-05,22.0,0.0009773381797273776,-1.785092139326097
ENSG00000136026.9,chr12,106631654,106698056,3638,0.00022829179873788826,252.0,0.0004617638183012953,1.115467552756565
ENSG00000136045.7,chr12,108079508,108106943,2876,7.369324648940858e-05,29.0,0.0005756303582187218,-2.87240186822544
ENSG00000110876.8,chr12,109015685,109027734,2843,7.054087623401141e-07,0.0,0.023803013641493845,-5.5005188093289
ENSG00000110880.6,chr12,109038884,109125371,5327,0.005272007491824873,63.0,0.006784290231668407,-1.1052502682355312
ENSG00000076513.12,chr12,110436990,110477567,7350,0.013140659179966747,72.0,0.009855007869505154,-1.3812779244569966
ENSG00000258210.1,chr12,110825267,110883352,946,4.153330286677652e-05,25.0,0.007475798147847357,-1.1316453916621432
ENSG00000111229.11,chr12,110872629,110888226,3025,6.418809587838739e-06,13.0,0.0003735845523237869,-1.0935844958136014
ENSG00000111237.14,chr12,110928901,110939921,2506,0.00029853162333987797,39.0,0.00014626778933335226,-0.7523288339058525
ENSG00000202335.1,chr12,110934156,110934225,70,0.0005317665906289415,43.5,0.0014901322294417212,-1.3682560544911848
ENSG00000111252.6,chr12,111843751,111889426,5516,0.001935743045086168,54.0,0.0001586967209621429,-0.6677105965971828
ENSG00000257767.2,chr12,112191693,112229221,784,1.0,144.0,0.0007938872971102425,0.5764951331199973
ENSG00000111275.8,chr12,112204690,112247781,2169,6.45715634132458e-05,261.0,0.0003358195108263401,2.85827852651635
ENSG00000248594.2,chr12,112277570,112279210,775,0.039889448777913825,84.5,2.1962357372454963e-05,-0.7672864875067374
ENSG00000234608.3,chr12,112277570,112280705,2287,0.05162973029251242,87.5,0.010797723070452797,-0.7349424991071087
ENSG00000135148.7,chr12,112563304,112591406,3934,5.580219048951719e-05,27.0,8.520544096851463e-05,-3.844493662022523
ENSG00000089009.11,chr12,112842993,112856641,4447,0.40843843531142543,169.0,0.023803013641493845,0.12201907849508402
ENSG00000089127.8,chr12,113344581,113369989,3296,7.546596172309223e-06,14.0,0.00021746387358800937,-2.9836845729725905
ENSG00000257452.1,chr12,113345432,113455555,575,1.1237169302680827e-05,16.5,7.006319453643274e-05,-3.235061277157096
ENSG00000111331.8,chr12,113376156,113411053,8251,0.0003408076032308285,40.0,0.0009773381797273776,-1.7857396957882674
ENSG00000111335.8,chr12,113416199,113449527,6264,0.014465515076215992,73.0,0.0015712517286163435,-1.1721990503956512
ENSG00000122965.6,chr12,114254542,114404175,5909,0.0038126956634328114,60.0,0.0037709941645867368,-1.7567472203331593
ENSG00000123066.3,chr12,116395710,116715142,12813,0.021014901784027075,77.0,0.0045815877480381295,-0.9706671291723461
ENSG00000200665.1,chr12,116520374,116520480,107,0.3794111367674279,118.5,0.0003038006923671879,-1.046261014447443
ENSG00000196668.3,chr12,116971226,116974322,2065,0.004737371750160917,62.0,9.278518298964171e-05,-1.0865212778831417
ENSG00000176871.4,chr12,118470711,118500234,3537,0.0006498439962957898,244.0,0.00027568302628420684,1.129915184005778
ENSG00000135090.9,chr12,118587605,118810749,9645,1.4255728073139468e-05,18.0,7.401407958423359e-05,-2.989807649400631
ENSG00000089157.11,chr12,120634488,120639037,4001,0.0001513837113659928,255.0,9.145478665813396e-05,0.6354080447246203
ENSG00000111775.2,chr12,120875892,120878544,1344,0.7828950572330956,136.0,0.001083623352561901,0.14487059559724985
ENSG00000111780.8,chr12,120876000,120897808,552,0.5815675165100369,128.0,0.025829686081049262,-0.08068379917342929
ENSG00000170855.3,chr12,120881763,120884214,1442,0.6410466027794577,130.5,0.008177112890737316,-0.3458970207904563
ENSG00000111786.4,chr12,120899470,120907595,3744,0.7175876486366535,155.5,0.03574922236013993,0.4102292398819442
ENSG00000088986.6,chr12,120907652,120936295,2957,0.3178613394227999,115.0,0.003422249308995676,-0.5517043358488835
ENSG00000089041.12,chr12,121570621,121623875,3587,0.16828318155453104,104.0,0.009855007869505154,-0.8838171680170378
ENSG00000261827.1,chr12,121625358,121625834,477,0.0035831356569149876,229.5,0.0018585858808977613,1.86653270474022
ENSG00000135124.10,chr12,121647659,121671908,8159,0.6296571659649659,130.0,0.0001586967209621429,-0.020553123694419365
ENSG00000110931.14,chr12,121675496,121736110,5416,0.023009726863706215,78.0,0.00010253073260665735,-0.905857559819394
ENSG00000089053.8,chr12,121746047,121837698,11910,0.00019930052536334952,36.0,0.0005756303582187218,-1.846076689293595
ENSG00000111011.13,chr12,122989189,123011546,7556,0.0017222858797683106,53.0,0.007833254624141672,-1.0173143920427972
ENSG00000182782.7,chr12,123185839,123187889,2051,0.042136612058908826,204.0,0.03877301958617259,1.6075136588036552
ENSG00000255398.2,chr12,123199302,123201438,2137,0.14800104348373633,187.0,0.0007111962593542912,0.5816135069463699
ENSG00000139726.6,chr12,123237320,123255610,3576,0.009303774455809101,68.5,5.155151709448548e-05,-1.4583798725056765
ENSG00000235423.4,chr12,123736576,123746029,1756,4.153330286677652e-05,25.0,5.155151709448548e-05,-1.6117155599321247
ENSG00000111328.2,chr12,123745527,123756880,2601,1.1237169302680827e-05,16.5,7.006319453643274e-05,-2.491439426509394
ENSG00000139697.7,chr12,123773655,123849389,11124,8.862426761238416e-06,15.0,7.006319453643274e-05,-2.5869612576371117
ENSG00000150977.9,chr12,123899935,123921263,1435,1.039583522056031e-05,16.0,0.0005756303582187218,-2.0511036716813877
ENSG00000247373.2,chr12,124066766,124069661,1950,6.29240205398997e-05,28.0,0.0004617638183012953,-2.150076696620236
ENSG00000086598.6,chr12,124069077,124083115,3822,0.0001513837113659928,34.0,0.0005756303582187218,-1.8799259055491635
ENSG00000111361.8,chr12,124104952,124118312,3627,7.425696223504544e-05,29.0,0.004156963681709257,-2.4430500444210153
ENSG00000132341.7,chr12,131356423,131362222,4825,0.001358866830603586,51.0,0.004156963681709257,-0.616990960946201
ENSG00000165475.9,chr13,20977805,21099995,1761,0.013140659179966747,72.0,0.017754096956190218,-1.6555943000959192
ENSG00000233851.1,chr13,21579295,21592260,632,0.10090957844613241,192.5,0.00021746387358800937,1.3913248479300977
ENSG00000150459.8,chr13,21714652,21723220,3394,0.03563609888416877,83.0,9.145478665813396e-05,-0.26228571993445454
ENSG00000173141.4,chr13,21750783,21753222,2246,0.0038126956634328114,60.0,7.98306752337573e-05,-1.132811175821111
ENSG00000273167.1,chr13,24553838,24895168,4157,0.00011433252741378046,32.0,8.520544096851463e-05,-3.5825910031140054
ENSG00000182957.11,chr13,24553943,24881211,9267,0.11310215988839718,98.0,0.0003038006923671879,-0.7503640818169187
ENSG00000102699.5,chr13,24995063,25086947,6080,0.007998053620626356,67.0,0.0005756303582187218,-1.241524614859867
ENSG00000139505.10,chr13,25802306,25862146,6192,0.129641931500049,100.0,0.0003358195108263401,-0.3750372423258698
ENSG00000139496.11,chr13,25875661,25923937,10412,9.93724325683474e-05,258.0,0.00019385711285542268,1.5599320308993652
ENSG00000127870.12,chr13,26706252,26796790,4586,0.13858742145056965,101.0,0.003422249308995676,-0.8422193528254973
ENSG00000122026.6,chr13,27825445,27830827,2249,0.13858742145056965,101.0,0.009855007869505154,-0.6554228545096121
ENSG00000207051.1,chr13,27829537,27829662,126,0.09816917753660508,96.0,0.023803013641493845,-1.0386401469086035
ENSG00000186184.11,chr13,28194902,28241547,4464,0.3523838403888018,117.0,0.008177112890737316,-0.2318313091330852
ENSG00000152520.9,chr13,28712642,28869474,6355,0.5815675165100369,128.0,0.0004617638183012953,-0.020119579792636663
ENSG00000122042.9,chr13,30338507,30424820,4384,0.4281021674395734,168.0,0.015530753765628158,0.9169377051707432
ENSG00000132952.7,chr13,31191829,31233685,3904,0.3348359525493185,116.0,0.00041794081113741033,-0.7454742633241382
ENSG00000120686.7,chr13,38923985,38937139,3766,0.4909046772325092,165.0,0.002299402096889579,0.052737308493231085
ENSG00000102760.12,chr13,42031694,42045017,1032,1.0033437419569623e-06,287.0,0.0006398703779599825,2.7096389232645017
ENSG00000120675.4,chr13,43597338,43683044,2727,0.0012050082239624452,239.0,0.016913321632920454,0.8254841677637059
ENSG00000133112.12,chr13,45911007,45915504,3867,4.816923392567805e-05,263.0,2.1962357372454963e-05,0.716433884401274
ENSG00000273149.1,chr13,45914173,45915317,588,0.0034147911781178164,230.0,0.013001402458230895,0.5011454933826163
ENSG00000136143.9,chr13,48510621,48612124,3603,0.09479301747214353,95.5,0.03574922236013993,-1.1507135650456823
ENSG00000136146.10,chr13,48627458,48669266,2358,0.030011201025596887,81.0,0.0037709941645867368,-0.6361302041358973
ENSG00000229111.1,chr13,48651272,48654126,542,0.018296513108248893,75.5,0.018426120277303736,-0.8068694194924402
ENSG00000139679.11,chr13,48963706,49018839,3877,4.816923392567805e-05,263.0,2.2928628664720926e-05,1.8338033758560541
ENSG00000136161.8,chr13,49063094,49107368,3430,0.3014607391928351,175.0,0.010376781256883705,0.8898125919967277
ENSG00000225131.1,chr13,49345263,49345964,702,0.0012050082239624452,239.0,0.0031055739727565462,0.5946524873660148
ENSG00000201662.1,chr13,49562050,49562152,103,0.0015053113692269436,52.0,0.0008793450126391006,-2.5138913192304355
ENSG00000102543.10,chr13,49822046,49867617,3874,0.0001513837113659928,34.0,0.00024368274392717608,-1.5856712519459193
ENSG00000136147.12,chr13,50069745,50103122,4314,0.020819013188111885,77.0,0.007475798147847357,-2.1572123286793206
ENSG00000102753.5,chr13,50273446,50367056,4470,0.10548040121145998,97.0,0.00027568302628420684,-0.6715172304837149
ENSG00000204977.5,chr13,50570023,50594616,8080,0.12115137160356154,99.0,0.00019385711285542268,-0.4427089546769834
ENSG00000224451.2,chr13,52172551,52173595,569,0.6295524561394332,130.0,0.001083623352561901,-0.9719018126776265
ENSG00000118939.13,chr13,76123618,76180084,1819,0.004252291661538168,61.0,0.0028118080741706096,-1.2302599037544437
ENSG00000261553.1,chr13,76123908,76381255,4178,0.0038126956634328114,60.0,0.04874718541937814,-1.5912188200773207
ENSG00000005812.6,chr13,77566739,77601329,4651,0.058095924787608715,89.0,0.031872896849105,-1.7677325090785843
ENSG00000005810.13,chr13,77618791,77901184,15841,0.00011447044428680526,32.0,0.0045815877480381295,-1.3225742807223106
ENSG00000102580.10,chr13,96329392,96447242,5591,0.4909046772325092,165.0,0.00024368274392717608,0.20786570898702308
ENSG00000139793.14,chr13,97873687,98046373,4884,0.042136612058908826,85.0,0.0031055739727565462,-1.5312863305795241
ENSG00000102572.10,chr13,99102454,99230193,6344,0.7305189305635289,134.0,0.0037709941645867368,-0.498569446096903
ENSG00000271437.1,chr13,99205496,99206033,538,0.0004002183189844688,247.5,0.0005756303582187218,4.337811352931812
ENSG00000134882.11,chr13,99853027,100038687,3626,0.025167006892858914,79.0,0.03574922236013993,-0.810198931749718
ENSG00000134884.9,chr13,107194020,107220511,4074,0.6053984249544725,160.0,0.00024368274392717608,0.268010900504004
ENSG00000102524.7,chr13,108903587,108960831,2941,0.0038126956634328114,229.0,0.008982869315972478,0.6354348563984327
ENSG00000185950.7,chr13,110406183,110438914,6999,0.027497206094166747,209.0,0.008177112890737316,0.6456783269575223
ENSG00000088448.10,chr13,111530886,111567415,4557,0.06792452638048044,198.0,0.0004617638183012953,0.4556054071918379
ENSG00000198805.7,chr14,20937112,20945252,4139,0.08503753250299094,195.0,0.0012352713118888561,1.2984651498605462
ENSG00000258908.1,chr14,20942947,20945247,492,0.09146248113234033,194.0,0.0418158112378125,1.2648614127829045
ENSG00000165792.13,chr14,21457928,21465188,4444,0.00016984927226929277,35.0,2.1962357372454963e-05,-3.662084999453997
ENSG00000258471.1,chr14,21463995,21467321,1398,0.0010154006375905054,49.0,0.00012750709739411346,-6.0389154614033265
ENSG00000092201.5,chr14,21819630,21852424,7151,7.463460134985053e-05,29.0,0.008177112890737316,-1.434696494478258
ENSG00000100888.8,chr14,21853352,21924284,9781,3.577100422596288e-05,24.0,0.045249925175892,-2.386505698962078
ENSG00000165819.7,chr14,21966276,21979516,5466,0.0007369076075515528,46.0,0.018426120277303736,-2.0156869588149156
ENSG00000129562.6,chr14,23033804,23058174,731,0.009787014521077043,220.0,0.0014901322294417212,0.8180067341447703
ENSG00000092036.12,chr14,23415436,23426369,2539,0.7828950572330956,136.0,2.8202889747125388e-05,-0.5248602862723917
ENSG00000259132.1,chr14,23415478,23451466,835,0.5121913960825585,125.0,3.281965691616008e-05,-0.6003852535243333
